From from From
values valu value
> > >
cannot cannot cannot
* * *
meaningfully meaning meaningfully
* * *
be be be
said said say
to to to
be be be
incorrect incorrect incorrect
. . .
True true True
enough enough enough
. . .
But but But
they they they
cannot cannot cannot
be be be
said said say
to to to
be be be
anything anyth anything
more more more
than than than
personal person personal
morals moral moral
. . .
One one One
thing thing thing
notably notabl notably
lacking lack lack
in in in
most most most
extremists extremist extremist
is is be
any ani any
sense sens sense
of of of
_ _ _
personal person personal
_ _ _
accountability account accountability
- - -
the the the
justification justif justification
for for for
any ani any
socially social socially
unacceptable unaccept unacceptable
behaviour behaviour behaviour
is is be
invariably invari invariably
some some some
" " "
higher higher high
authority author authority
" " "
( ( (
aka aka aka
, , ,
absolute absolut absolute
moral moral moral
truth truth truth
) ) )
. . .
> > >
# # #
Assuming assum Assuming
that that that
there there there
is is be
an an an
absolute absolut absolute
morality moral morality
, , ,
two two two
disagreeing disagre disagree
> > >
# # #
objectivists objectivist objectivists
can can can
either either either
be be be
both both both
wrong wrong wrong
or or or
just just just
one one one
of of of
them them them
right right right
; ; ;
there there there
> > >
# # #
is is be
no no no
room room room
for for for
compromise compromis compromise
. . .
Once onc Once
you you you
beleive beleiv beleive
in in in
absolute absolut absolute
morals moral moral
, , ,
> > >
# # #
you you you
must must must
accept accept accept
that that that
you you you
are are be
amoral amor amoral
or or or
that that that
everyone everyon everyone
who who who
disagrees disagre disagree
> > >
# # #
with with with
you you you
is is be
amoral amor amoral
. . .
> > >
> > >
Untrue untru Untrue
. . .
One one One
can can can
accept accept accept
that that that
one one one
does doe do
not not not
know know know
the the the
whole whole whole
truth truth truth
. . .
Part part Part
> > >
of of of
the the the
objective object objective
truth truth truth
about about about
morality moral morality
may may may
well well well
be be be
that that that
flexibility flexibl flexibility
is is be
> > >
better better good
than than than
rigidity rigid rigidity
, , ,
compromise compromis compromise
is is be
better better good
than than than
believing believ believe
you you you
have have have
a a a
lock lock lock
> > >
on on on
morals moral moral
, , ,
etc etc etc
. . .
In in In
the the the
same same same
way way way
, , ,
I i I
can can can
believe believ believe
in in in
an an an
objective object objective
reality realiti reality
> > >
without without without
claiming claim claim
to to to
know know know
the the the
mechanism mechan mechanism
for for for
quantum quantum quantum
collapse collaps collapse
, , ,
or or or
who who who
shot shot shoot
> > >
JFK jfk JFK
. . .
An an An
objective object objective
truth truth truth
that that that
says say say
one one one
cannot cannot cannot
know know know
the the the
objective object objective
truth truth truth
? ? ?
Interesting interest Interesting
notion notion notion
. . .
: : :
- - -
) ) )
Certainly certain Certainly
one one one
can can can
have have have
as as a
one one one
' ' '
s s s
morals moral moral
a a a
belief belief belief
that that that
compromise compromis compromise
is is be
good good good
. . .
But but But
to to to
compromise compromis compromise
on on on
the the the
absolute absolut absolute
truth truth truth
is is be
not not not
something someth something
most most most
people peopl people
do do do
very veri very
successfully success successfully
. . .
I i I
suppose suppos suppose
one one one
could could could
hold hold hold
compromise compromis compromise
as as a
being be be
an an an
absolute absolut absolute
moral moral moral
, , ,
but but but
then then then
what what what
happens happen happen
when when when
someone someon someone
else els else
insists insist insist
on on on
no no no
compromise compromis compromise
? ? ?
How how How
do do do
you you you
compromise compromis compromise
on on on
compromising compromis compromise
? ? ?
> > >
# # #
Given given Given
a a a
choice choic choice
between between between
a a a
peaceful peac peaceful
compromise compromis compromise
or or or
endless endless endless
contention content contention
, , ,
> > >
# # #
I i I
' ' '
d d d
say say say
that that that
compromise compromis compromise
seems seem seem
to to to
be be be
" " "
better better good
" " "
. . .
> > >
> > >
And and And
I i I
would would would
agree agre agree
. . .
But but But
it it it
' ' '
s s s
bloody bloodi bloody
to to to
pointless pointless pointless
to to to
speak speak speak
of of of
it it it
if if if
it it it
' ' '
s s s
> > >
merely mere merely
a a a
matter matter matter
of of of
taste tast taste
. . .
Is is Is
your your your
liking like like
for for for
peace peac peace
any ani any
better better good
founded found found
> > >
than than than
someone someon someone
else els else
' ' '
s s s
liking like liking
for for for
ice ice ice
- - -
cream cream cream
? ? ?
I i I
' ' '
m m m
looking look look
for for for
a a a
way way way
to to to
say say say
> > >
" " "
yes yes yes
" " "
to to to
that that that
question question question
, , ,
and and and
relativism relativ relativism
isn isn isn
' ' '
t t t
it it it
. . .
Almost almost Almost
invariably invari invariably
when when when
considering consid consider
the the the
relative relat relative
value valu value
of of of
one one one
thing thing thing
over over over
another anoth another
, , ,
be be be
it it it
morals moral moral
or or or
consequences consequ consequence
, , ,
people peopl people
only onli only
consider consid consider
those those those
aspects aspect aspect
which which which
justify justifi justify
a a a
desired desir desired
action action action
or or or
belief belief belief
. . .
In in In
justifying justifi justify
a a a
commitement commit commitement
to to to
peace peac peace
I i I
might might might
argue argu argue
that that that
it it it
lets let let
people peopl people
live live live
long long long
& & &
healthy healthi healthy
and and and
peaceful peac peaceful
lives live life
. . .
While while While
that that that
much much much
may may may
well well well
be be be
true true true
, , ,
it it it
is is be
incomplete incomplet incomplete
in in in
ignoring ignor ignore
the the the
benefits benefit benefit
of of of
war war war
- - -
killing kill kill
off off off
the the the
most most most
agressive agress agressive
member member member
of of of
society societi society
, , ,
trimming trim trim
down down down
the the the
population popul population
, , ,
stimulating stimul stimulate
production product production
. . .
The the The
equation equat equation
is is be
always alway always
more more more
complex complex complex
than than than
presented present present
. . .
To to To
characterize character characterize
relative relat relative
morals moral moral
as as a
merely mere merely
following follow follow
one one one
' ' '
s s s
own own own
conscience conscienc conscience
/ / /
desires desir desire
is is be
to to to
unduly unduli unduly
simplify simplifi simplify
it it it
. . .
- - -
- - -
Ray ray Ray
Fischer fischer Fischer
" " "
Convictions convict Convictions
are are be
more more more
dangerous danger dangerous
enemies enemi enemy
of of of
truth truth truth
ray ray ray
@ @ @
netcom netcom netcom
. . .
com com com
than than than
lies lie lie
. . .
" " "
- - -
- - -
Friedrich friedrich Friedrich
Nietzsche nietzsch Nietzsche
