From from From
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
> > >
Switzerland switzerland Switzerland
: : :
24 24 24
/ / /
6 6 6
, , ,
350 350 350
, , ,
000 000 000
> > >
UK uk UK
: : :
8 8 8
/ / /
55 55 55
, , ,
670 670 670
, , ,
000 000 000
> > >
> > >
. . .
. . .
. . .
. . .
and and and
then then then
tell tell tell
me me me
again again again
how how how
Switzerland switzerland Switzerland
is is be
safer safer safer
with with with
a a a
more more more
> > >
liberal liber liberal
handgun handgun handgun
law law law
than than than
the the the
UK uk UK
is is be
without without without
. . .
. . .
. . .
by by by
RATE rate RATE
or or or
TOTAL total TOTAL
NUMBER number NUMBER
. . .
> > >
Your your Your
choice choic choice
. . .
If if If
you you you
want want want
to to to
talk talk talk
" " "
less less less
likely like likely
to to to
get get get
killed kill kill
with with with
a a a
handgun handgun handgun
" " "
you you you
' ' '
d d d
have have have
a a a
point point point
. . .
" " "
Safer safer Safer
" " "
includes includ include
other other other
things thing thing
than than than
simply simpli simply
handguns handgun handguns
, , ,
and and and
you you you
can can can
' ' '
t t t
conclude conclud conclude
" " "
safer safer safer
" " "
by by by
ignoring ignor ignore
them them them
. . .
Now now Now
if if if
somebody somebodi somebody
' ' '
s s s
got got get
the the the
total total total
homicide homicid homicide
rates rate rate
. . .
. . .
. . .
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
David david David
Veal veal Veal
Univ univ Univ
. . .
of of of
Tenn tenn Tenn
. . .
Div div Div
. . .
of of of
Cont cont Cont
. . .
Education educ Education
Info info Info
. . .
Services servic Services
Group group Group
PA pa PA
146008 146008 146008
@ @ @
utkvm utkvm utkvm
1 1 1
. . .
utk utk utk
. . .
edu edu edu
( ( (
Mail mail Mail
to to to
VEAL veal VEAL
@ @ @
utkvm utkvm utkvm
1 1 1
. . .
utk utk utk
. . .
edu edu edu
will will will
bounce bounc bounce
. . .
) ) )
" " "
Taxes tax Taxes
are are be
not not not
levied levi levy
for for for
the the the
benefit benefit benefit
of of of
the the the
taxed tax taxed
. . .
" " "
- - -
Lazarus lazarus Lazarus
Long long Long
