Subject subject Subject
Philadelphia philadelphia Philadelphia
, , ,
Conroy conroy Conroy
3 3 3
( ( (
Butsayev butsayev Butsayev
, , ,
Faust faust Faust
) ) )
12 12 12
: : :
10 10 10
. . .
7 7 7
, , ,
Philadelphia philadelphia Philadelphia
, , ,
Beranek beranek Beranek
13 13 13
( ( (
Galley galley Galley
, , ,
Hawgood hawgood Hawgood
) ) )
pp pp pp
, , ,
18 18 18
: : :
53 53 53
. . .
Third third Third
period period period
8 8 8
, , ,
Philadelphia philadelphia Philadelphia
, , ,
Recchi recchi Recchi
51 51 51
( ( (
Brind brind Brind
' ' '
Amour amour Amour
, , ,
Galley galley Galley
) ) )
pp pp pp
, , ,
17 17 17
: : :
56 56 56
. . .
Philadelphia philadelphia Philadelphia
: : :
6 6 6
Power power Power
play play play
: : :
5 5 5
- - -
4 4 4
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Beranek beranek Beranek
1 1 1
0 0 0
1 1 1
Brind brind Brind
' ' '
Amour amour Amour
0 0 0
1 1 1
1 1 1
Butsayev butsayev Butsayev
0 0 0
1 1 1
1 1 1
Carkner carkner Carkner
1 1 1
0 0 0
1 1 1
Conroy conroy Conroy
1 1 1
0 0 0
1 1 1
Faust faust Faust
0 0 0
1 1 1
1 1 1
Galley galley Galley
0 0 0
2 2 2
2 2 2
Hawgood hawgood Hawgood
1 1 1
2 2 2
3 3 3
Lindros lindro Lindros
1 1 1
1 1 1
2 2 2
Recchi recchi Recchi
1 1 1
2 2 2
3 3 3
Tampa tampa Tampa
Bay bay Bay
: : :
2 2 2
Power power Power
play play play
: : :
7 7 7
- - -
2 2 2
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Andersson andersson Andersson
1 1 1
0 0 0
1 1 1
Beers beer Beers
1 1 1
0 0 0
1 1 1
Chambers chamber Chambers
0 0 0
1 1 1
1 1 1
Hamrlik hamrlik Hamrlik
0 0 0
1 1 1
1 1 1
Lafreniere lafrenier Lafreniere
0 0 0
1 1 1
1 1 1
Zamuner zamun Zamuner
0 0 0
1 1 1
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Vancouver vancouv Vancouver
1 1 1
0 0 0
0 0 0
- - -
- - -
1 1 1
Detroit detroit Detroit
2 2 2
2 2 2
1 1 1
- - -
- - -
5 5 5
First first First
period period period
1 1 1
, , ,
Detroit detroit Detroit
, , ,
Kozlov kozlov Kozlov
4 4 4
( ( (
Fedorov fedorov Fedorov
, , ,
Chiasson chiasson Chiasson
) ) )
5 5 5
: : :
20 20 20
. . .
2 2 2
, , ,
Detroit detroit Detroit
, , ,
Drake drake Drake
17 17 17
( ( (
Ciccarelli ciccarelli Ciccarelli
, , ,
Coffey coffey Coffey
) ) )
pp pp pp
, , ,
7 7 7
: : :
48 48 48
. . .
3 3 3
, , ,
Vancouver vancouv Vancouver
, , ,
Ronning ron Ronning
24 24 24
( ( (
Slegr slegr Slegr
, , ,
Bure bure Bure
) ) )
pp pp pp
, , ,
17 17 17
: : :
35 35 35
. . .
Second second Second
period period period
4 4 4
, , ,
Detroit detroit Detroit
, , ,
Sheppard sheppard Sheppard
30 30 30
( ( (
Drake drake Drake
, , ,
Hiller hiller Hiller
) ) )
6 6 6
: : :
54 54 54
. . .
5 5 5
, , ,
Detroit detroit Detroit
, , ,
Ciccarelli ciccarelli Ciccarelli
38 38 38
( ( (
Chiasson chiasson Chiasson
, , ,
Drake drake Drake
) ) )
pp pp pp
, , ,
12 12 12
: : :
13 13 13
. . .
Third third Third
period period period
6 6 6
, , ,
Detroit detroit Detroit
, , ,
Ysebaert ysebaert Ysebaert
31 31 31
( ( (
Fedorov fedorov Fedorov
, , ,
Cheveldae chevelda Cheveldae
) ) )
sh sh sh
, , ,
4 4 4
: : :
59 59 59
. . .
Detroit detroit Detroit
: : :
5 5 5
Power power Power
play play play
: : :
5 5 5
- - -
2 2 2
Special special Special
goals goal goal
: : :
pp pp pp
: : :
2 2 2
sh sh sh
: : :
1 1 1
Total total Total
: : :
3 3 3
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Cheveldae chevelda Cheveldae
0 0 0
1 1 1
1 1 1
Chiasson chiasson Chiasson
0 0 0
2 2 2
2 2 2
Ciccarelli ciccarelli Ciccarelli
1 1 1
1 1 1
2 2 2
Coffey coffey Coffey
0 0 0
1 1 1
1 1 1
Drake drake Drake
1 1 1
2 2 2
3 3 3
Fedorov fedorov Fedorov
0 0 0
2 2 2
2 2 2
Hiller hiller Hiller
0 0 0
1 1 1
1 1 1
Kozlov kozlov Kozlov
1 1 1
0 0 0
1 1 1
Sheppard sheppard Sheppard
1 1 1
0 0 0
1 1 1
Ysebaert ysebaert Ysebaert
1 1 1
0 0 0
1 1 1
Vancouver vancouv Vancouver
: : :
1 1 1
Power power Power
play play play
: : :
6 6 6
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Bure bure Bure
0 0 0
1 1 1
1 1 1
Ronning ron Ronning
1 1 1
0 0 0
1 1 1
Slegr slegr Slegr
0 0 0
1 1 1
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Buffalo buffalo Buffalo
1 1 1
1 1 1
0 0 0
- - -
- - -
2 2 2
Boston boston Boston
1 1 1
1 1 1
1 1 1
- - -
- - -
3 3 3
First first First
period period period
1 1 1
, , ,
Buffalo buffalo Buffalo
, , ,
Audette audett Audette
12 12 12
( ( (
Corkum corkum Corkum
, , ,
Wood wood Wood
) ) )
16 16 16
: : :
40 40 40
. . .
2 2 2
, , ,
Boston boston Boston
, , ,
Juneau juneau Juneau
30 30 30
( ( (
Neely neeli Neely
, , ,
Oates oat Oates
) ) )
18 18 18
: : :
39 39 39
. . .
Second second Second
period period period
3 3 3
, , ,
Buffalo buffalo Buffalo
, , ,
Errey errey Errey
9 9 9
( ( (
LaFontaine lafontain LaFontaine
, , ,
Khmylev khmylev Khmylev
) ) )
10 10 10
: : :
51 51 51
. . .
4 4 4
, , ,
Boston boston Boston
, , ,
Douris douri Douris
3 3 3
( ( (
D d D
. . .
Sweeney sweeney Sweeney
, , ,
Bourque bourqu Bourque
) ) )
17 17 17
: : :
57 57 57
. . .
Third third Third
period period period
5 5 5
, , ,
Boston boston Boston
, , ,
Donato donato Donato
12 12 12
( ( (
unassisted unassist unassisted
) ) )
17 17 17
: : :
42 42 42
. . .
Boston boston Boston
: : :
3 3 3
Power power Power
play play play
: : :
4 4 4
- - -
0 0 0
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Bourque bourqu Bourque
0 0 0
1 1 1
1 1 1
Donato donato Donato
1 1 1
0 0 0
1 1 1
Douris douri Douris
1 1 1
0 0 0
1 1 1
Juneau juneau Juneau
1 1 1
0 0 0
1 1 1
Neely neeli Neely
0 0 0
1 1 1
1 1 1
Oates oat Oates
0 0 0
1 1 1
1 1 1
Sweeney sweeney Sweeney
D d D
0 0 0
1 1 1
1 1 1
Buffalo buffalo Buffalo
: : :
2 2 2
Power power Power
play play play
: : :
5 5 5
- - -
0 0 0
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Audette audett Audette
1 1 1
0 0 0
1 1 1
Corkum corkum Corkum
0 0 0
1 1 1
1 1 1
Errey errey Errey
1 1 1
0 0 0
1 1 1
Khmylev khmylev Khmylev
0 0 0
1 1 1
1 1 1
LaFontaine lafontain LaFontaine
0 0 0
1 1 1
1 1 1
Wood wood Wood
0 0 0
1 1 1
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Calgary calgari Calgary
1 1 1
1 1 1
0 0 0
1 1 1
- - -
- - -
3 3 3
San san San
Jose jose Jose
0 0 0
2 2 2
0 0 0
0 0 0
- - -
- - -
2 2 2
First first First
period period period
1 1 1
, , ,
Calgary calgari Calgary
, , ,
Suter suter Suter
21 21 21
( ( (
Reichel reichel Reichel
, , ,
MacInnis macinni MacInnis
) ) )
pp pp pp
, , ,
17 17 17
: : :
47 47 47
. . .
Second second Second
period period period
2 2 2
, , ,
San san San
Jose jose Jose
, , ,
Zmolek zmolek Zmolek
5 5 5
( ( (
Odgers odger Odgers
, , ,
Evason evason Evason
) ) )
3 3 3
: : :
03 03 03
. . .
3 3 3
, , ,
San san San
Jose jose Jose
, , ,
Kisio kisio Kisio
24 24 24
( ( (
Garpenlov garpenlov Garpenlov
, , ,
Gaudreau gaudreau Gaudreau
) ) )
pp pp pp
, , ,
7 7 7
: : :
23 23 23
. . .
4 4 4
, , ,
Calgary calgari Calgary
, , ,
Lindberg lindberg Lindberg
9 9 9
( ( (
MacInnis macinni MacInnis
) ) )
pp pp pp
, , ,
12 12 12
: : :
43 43 43
. . .
Third third Third
period period period
No no No
scoring score scoring
. . .
Overtime overtim Overtime
5 5 5
, , ,
Calgary calgari Calgary
, , ,
Fleury fleuri Fleury
31 31 31
( ( (
Otto otto Otto
, , ,
Yawney yawney Yawney
) ) )
3 3 3
: : :
06 06 06
. . .
Calgary calgari Calgary
: : :
3 3 3
Power power Power
play play play
: : :
8 8 8
- - -
2 2 2
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Fleury fleuri Fleury
1 1 1
0 0 0
1 1 1
Lindberg lindberg Lindberg
1 1 1
0 0 0
1 1 1
MacInnis macinni MacInnis
0 0 0
2 2 2
2 2 2
Otto otto Otto
0 0 0
1 1 1
1 1 1
Reichel reichel Reichel
0 0 0
1 1 1
1 1 1
Suter suter Suter
1 1 1
0 0 0
1 1 1
Yawney yawney Yawney
0 0 0
1 1 1
1 1 1
San san San
Jose jose Jose
: : :
2 2 2
Power power Power
play play play
: : :
9 9 9
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Evason evason Evason
0 0 0
1 1 1
1 1 1
Garpenlov garpenlov Garpenlov
0 0 0
1 1 1
1 1 1
Gaudreau gaudreau Gaudreau
0 0 0
1 1 1
1 1 1
Kisio kisio Kisio
1 1 1
0 0 0
1 1 1
Odgers odger Odgers
0 0 0
1 1 1
1 1 1
Zmolek zmolek Zmolek
1 1 1
0 0 0
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Pittsburgh pittsburgh Pittsburgh
0 0 0
3 3 3
2 2 2
- - -
- - -
5 5 5
Quebec quebec Quebec
2 2 2
1 1 1
0 0 0
- - -
- - -
3 3 3
First first First
period period period
1 1 1
, , ,
Quebec quebec Quebec
, , ,
Kamensky kamenski Kamensky
15 15 15
( ( (
Huffman huffman Huffman
) ) )
6 6 6
: : :
05 05 05
. . .
2 2 2
, , ,
Quebec quebec Quebec
, , ,
Young young Young
27 27 27
( ( (
Lapointe lapoint Lapointe
, , ,
Huffman huffman Huffman
) ) )
16 16 16
: : :
52 52 52
. . .
Second second Second
period period period
3 3 3
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Mullen mullen Mullen
29 29 29
( ( (
Lemieux lemieux Lemieux
, , ,
Murphy murphi Murphy
) ) )
3 3 3
: : :
54 54 54
. . .
4 4 4
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Lemieux lemieux Lemieux
60 60 60
( ( (
Tocchet tocchet Tocchet
, , ,
U u U
. . .
Samuelsson samuelsson Samuelsson
) ) )
5 5 5
: : :
07 07 07
. . .
5 5 5
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Lemieux lemieux Lemieux
61 61 61
( ( (
Tocchet tocchet Tocchet
, , ,
Stevens steven Stevens
) ) )
8 8 8
: : :
12 12 12
. . .
6 6 6
, , ,
Quebec quebec Quebec
, , ,
Young young Young
28 28 28
( ( (
Sundin sundin Sundin
, , ,
Kovalenko kovalenko Kovalenko
) ) )
pp pp pp
, , ,
14 14 14
: : :
52 52 52
. . .
Third third Third
period period period
7 7 7
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Tippett tippett Tippett
4 4 4
( ( (
unassisted unassist unassisted
) ) )
sh sh sh
, , ,
3 3 3
: : :
52 52 52
. . .
8 8 8
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Tippett tippett Tippett
5 5 5
( ( (
McEachern mceachern McEachern
, , ,
Mullen mullen Mullen
) ) )
8 8 8
: : :
25 25 25
. . .
Pittsburgh pittsburgh Pittsburgh
: : :
5 5 5
Power power Power
play play play
: : :
1 1 1
- - -
0 0 0
Special special Special
goals goal goal
: : :
sh sh sh
: : :
1 1 1
Total total Total
: : :
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Lemieux lemieux Lemieux
2 2 2
1 1 1
3 3 3
McEachern mceachern McEachern
0 0 0
1 1 1
1 1 1
Mullen mullen Mullen
1 1 1
1 1 1
2 2 2
Murphy murphi Murphy
0 0 0
1 1 1
1 1 1
Samuelsson samuelsson Samuelsson
U u U
0 0 0
1 1 1
1 1 1
Stevens steven Stevens
0 0 0
1 1 1
1 1 1
Tippett tippett Tippett
2 2 2
0 0 0
2 2 2
Tocchet tocchet Tocchet
0 0 0
2 2 2
2 2 2
Quebec quebec Quebec
: : :
3 3 3
Power power Power
play play play
: : :
4 4 4
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Huffman huffman Huffman
0 0 0
2 2 2
2 2 2
Kamensky kamenski Kamensky
1 1 1
0 0 0
1 1 1
Kovalenko kovalenko Kovalenko
0 0 0
1 1 1
1 1 1
Lapointe lapoint Lapointe
0 0 0
1 1 1
1 1 1
Sundin sundin Sundin
0 0 0
1 1 1
1 1 1
Young young Young
2 2 2
0 0 0
2 2 2
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
New new New
Jersey jersey Jersey
0 0 0
0 0 0
0 0 0
- - -
- - -
0 0 0
Toronto toronto Toronto
0 0 0
0 0 0
1 1 1
- - -
- - -
1 1 1
First first First
period period period
No no No
scoring score scoring
. . .
Second second Second
period period period
No no No
scoring score scoring
. . .
Third third Third
period period period
1 1 1
, , ,
Toronto toronto Toronto
, , ,
Gilmour gilmour Gilmour
32 32 32
( ( (
Andreychuk andreychuk Andreychuk
, , ,
Anderson anderson Anderson
) ) )
16 16 16
: : :
22 22 22
. . .
Toronto toronto Toronto
: : :
1 1 1
Power power Power
play play play
: : :
5 5 5
- - -
0 0 0
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Anderson anderson Anderson
0 0 0
1 1 1
1 1 1
Andreychuk andreychuk Andreychuk
0 0 0
1 1 1
1 1 1
Gilmour gilmour Gilmour
1 1 1
0 0 0
1 1 1
New new New
Jersey jersey Jersey
: : :
0 0 0
Power power Power
play play play
: : :
3 3 3
- - -
0 0 0
No no No
scoring score score
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Ottawa ottawa Ottawa
1 1 1
0 0 0
2 2 2
- - -
- - -
3 3 3
Hartford hartford Hartford
5 5 5
1 1 1
1 1 1
- - -
- - -
7 7 7
First first First
period period period
1 1 1
, , ,
Ottawa ottawa Ottawa
, , ,
Maciver maciv Maciver
17 17 17
( ( (
Baker baker Baker
, , ,
Luongo luongo Luongo
) ) )
4 4 4
: : :
22 22 22
. . .
2 2 2
, , ,
Hartford hartford Hartford
, , ,
Kron kron Kron
11 11 11
( ( (
Nylander nyland Nylander
, , ,
Gosselin gosselin Gosselin
) ) )
5 5 5
: : :
13 13 13
. . .
3 3 3
, , ,
Hartford hartford Hartford
, , ,
Burt burt Burt
4 4 4
( ( (
Cassels cassel Cassels
, , ,
Verbeek verbeek Verbeek
) ) )
7 7 7
: : :
59 59 59
. . .
4 4 4
, , ,
Hartford hartford Hartford
, , ,
Cunneyworth cunneyworth Cunneyworth
4 4 4
( ( (
Yake yake Yake
, , ,
Nylander nyland Nylander
) ) )
9 9 9
: : :
59 59 59
. . .
5 5 5
, , ,
Hartford hartford Hartford
, , ,
Sanderson sanderson Sanderson
42 42 42
( ( (
Cassels cassel Cassels
, , ,
Houda houda Houda
) ) )
11 11 11
: : :
11 11 11
. . .
6 6 6
, , ,
Hartford hartford Hartford
, , ,
Verbeek verbeek Verbeek
35 35 35
( ( (
Cassels cassel Cassels
, , ,
Zalapski zalapski Zalapski
) ) )
pp pp pp
, , ,
15 15 15
: : :
50 50 50
. . .
Second second Second
period period period
7 7 7
, , ,
Hartford hartford Hartford
, , ,
Sanderson sanderson Sanderson
43 43 43
( ( (
Cassels cassel Cassels
, , ,
Zalapski zalapski Zalapski
) ) )
pp pp pp
, , ,
18 18 18
: : :
38 38 38
. . .
Third third Third
period period period
8 8 8
, , ,
Hartford hartford Hartford
, , ,
Kron kron Kron
12 12 12
( ( (
Poulin poulin Poulin
, , ,
Burt burt Burt
) ) )
4 4 4
: : :
57 57 57
. . .
9 9 9
, , ,
Ottawa ottawa Ottawa
, , ,
Turgeon turgeon Turgeon
23 23 23
( ( (
Lamb lamb Lamb
) ) )
8 8 8
: : :
57 57 57
. . .
10 10 10
, , ,
Ottawa ottawa Ottawa
, , ,
Baker baker Baker
17 17 17
( ( (
Luongo luongo Luongo
, , ,
Maciver maciv Maciver
) ) )
pp pp pp
, , ,
16 16 16
: : :
17 17 17
. . .
Hartford hartford Hartford
: : :
7 7 7
Power power Power
play play play
: : :
3 3 3
- - -
2 2 2
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Burt burt Burt
1 1 1
1 1 1
2 2 2
Cassels cassel Cassels
0 0 0
4 4 4
4 4 4
Cunneyworth cunneyworth Cunneyworth
1 1 1
0 0 0
1 1 1
Gosselin gosselin Gosselin
0 0 0
1 1 1
1 1 1
Houda houda Houda
0 0 0
1 1 1
1 1 1
Kron kron Kron
2 2 2
0 0 0
2 2 2
Nylander nyland Nylander
0 0 0
2 2 2
2 2 2
Poulin poulin Poulin
0 0 0
1 1 1
1 1 1
Sanderson sanderson Sanderson
2 2 2
0 0 0
2 2 2
Verbeek verbeek Verbeek
1 1 1
1 1 1
2 2 2
Yake yake Yake
0 0 0
1 1 1
1 1 1
Zalapski zalapski Zalapski
0 0 0
2 2 2
2 2 2
Ottawa ottawa Ottawa
: : :
3 3 3
Power power Power
play play play
: : :
7 7 7
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Baker baker Baker
1 1 1
1 1 1
2 2 2
Lamb lamb Lamb
0 0 0
1 1 1
1 1 1
Luongo luongo Luongo
0 0 0
2 2 2
2 2 2
Maciver maciv Maciver
1 1 1
1 1 1
2 2 2
Turgeon turgeon Turgeon
1 1 1
0 0 0
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Winnipeg winnipeg Winnipeg
1 1 1
3 3 3
2 2 2
- - -
- - -
6 6 6
Edmonton edmonton Edmonton
1 1 1
0 0 0
3 3 3
- - -
- - -
4 4 4
First first First
period period period
1 1 1
, , ,
Winnipeg winnipeg Winnipeg
, , ,
Tkachuk tkachuk Tkachuk
27 27 27
( ( (
Housley housley Housley
, , ,
Zhamnov zhamnov Zhamnov
) ) )
pp pp pp
, , ,
14 14 14
: : :
38 38 38
. . .
2 2 2
, , ,
Edmonton edmonton Edmonton
, , ,
Klima klima Klima
31 31 31
( ( (
Ciger ciger Ciger
, , ,
Elik elik Elik
) ) )
16 16 16
: : :
05 05 05
. . .
Second second Second
period period period
3 3 3
, , ,
Winnipeg winnipeg Winnipeg
, , ,
King king King
8 8 8
( ( (
unassisted unassist unassisted
) ) )
3 3 3
: : :
54 54 54
. . .
4 4 4
, , ,
Winnipeg winnipeg Winnipeg
, , ,
Zhamnov zhamnov Zhamnov
21 21 21
( ( (
Selanne selann Selanne
) ) )
10 10 10
: : :
25 25 25
. . .
5 5 5
, , ,
Winnipeg winnipeg Winnipeg
, , ,
Domi domi Domi
5 5 5
( ( (
Selanne selann Selanne
, , ,
Housley housley Housley
) ) )
18 18 18
: : :
44 44 44
. . .
Third third Third
period period period
6 6 6
, , ,
Edmonton edmonton Edmonton
, , ,
Manson manson Manson
15 15 15
( ( (
unassisted unassist unassisted
) ) )
10 10 10
: : :
58 58 58
. . .
7 7 7
, , ,
Winnipeg winnipeg Winnipeg
, , ,
Eagles eagl Eagles
8 8 8
( ( (
Numminen numminen Numminen
, , ,
Bautin bautin Bautin
) ) )
pp pp pp
, , ,
14 14 14
: : :
13 13 13
. . .
8 8 8
, , ,
Winnipeg winnipeg Winnipeg
, , ,
Zhamnov zhamnov Zhamnov
22 22 22
( ( (
Ulanov ulanov Ulanov
, , ,
Selanne selann Selanne
) ) )
15 15 15
: : :
27 27 27
. . .
9 9 9
, , ,
Edmonton edmonton Edmonton
, , ,
Gelinas gelina Gelinas
8 8 8
( ( (
Kravchuk kravchuk Kravchuk
, , ,
Ranford ranford Ranford
) ) )
16 16 16
: : :
48 48 48
. . .
10 10 10
, , ,
Edmonton edmonton Edmonton
, , ,
Kravchuk kravchuk Kravchuk
10 10 10
( ( (
Buchberger buchberg Buchberger
) ) )
18 18 18
: : :
42 42 42
. . .
Winnipeg winnipeg Winnipeg
: : :
6 6 6
Power power Power
play play play
: : :
5 5 5
- - -
2 2 2
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Bautin bautin Bautin
0 0 0
1 1 1
1 1 1
Domi domi Domi
1 1 1
0 0 0
1 1 1
Eagles eagl Eagles
1 1 1
0 0 0
1 1 1
Housley housley Housley
0 0 0
2 2 2
2 2 2
King king King
1 1 1
0 0 0
1 1 1
