Subject subject Subject
Maine main Maine
must must must
feel feel feel
for for for
the the the
Black black Black
Bears bear Bears
who who who
have have have
shown shown show
us us u
all all all
how how how
to to to
play play play
as as a
a a a
team team team
, , ,
how how how
to to to
bring bring bring
out out out
the the the
best best best
in in in
one one one
another anoth another
, , ,
and and and
how how how
to to to
come come come
from from from
behind behind behind
. . .
I i I
think think think
it it it
' ' '
s s s
important import important
, , ,
as as a
I i I
ask ask ask
young young young
people peopl people
from from from
around around around
America america America
who who who
have have have
achieved achiev achieve
outstanding outstand outstanding
things thing thing
in in in
working work work
together togeth together
, , ,
to to to
come come come
here here here
to to to
the the the
White white White
House hous House
to to to
be be be
recognized recogn recognize
and and and
appreciated appreci appreciate
by by by
their their their
country countri country
, , ,
to to to
remember rememb remember
that that that
those those those
kinds kind kind
of of of
values valu value
and and and
those those those
kinds kind kind
of of of
virtues virtu virtue
need need need
to to to
be be be
ingrained ingrain ingrain
in in in
all all all
of of of
us us u
for for for
all all all
of of of
our our our
lives live life
. . .
We we We
now now now
have have have
another anoth another
role role role
model model model
, , ,
and and and
I i I
' ' '
m m m
glad glad glad
to to to
have have have
them them them
here here here
today today today
. . .
( ( (
Applause applaus Applause
. . .
) ) )
( ( (
The the The
President presid President
is is be
presented present present
with with with
team team team
jersey jersey jersey
. . .
) ) )
( ( (
Applause applaus Applause
. . .
) ) )
THE the THE
PRESIDENT presid PRESIDENT
: : :
That that That
' ' '
s s s
great great great
. . .
I i I
love love love
it it it
. . .
It it It
' ' '
s s s
beautiful beauti beautiful
. . .
( ( (
Applause applaus Applause
. . .
) ) )
( ( (
The the The
President presid President
is is be
presented present present
with with with
an an an
autographed autograph autographed
stick stick stick
. . .
) ) )
THE the THE
PRESIDENT presid PRESIDENT
: : :
Thank thank Thank
you you you
. . .
That that That
' ' '
s s s
great great great
. . .
( ( (
Applause applaus Applause
. . .
) ) )
* * *
* * *
* * *
* * *
* * *
* * *
Q q Q
Mr mr Mr
. . .
President presid President
, , ,
did did do
you you you
authorize author authorize
the the the
move move move
on on on
Waco waco Waco
this this this
morning morn morning
, , ,
sir sir sir
? ? ?
THE the THE
PRESIDENT presid PRESIDENT
: : :
I i I
was was be
aware awar aware
of of of
it it it
. . .
I i I
think think think
the the the
Attorney attorney Attorney
General general General
made made make
the the the
decision decis decision
. . .
And and And
I i I
think think think
I i I
should should should
refer refer refer
all all all
questions question question
to to to
her her her
and and and
to to to
the the the
FBI fbi FBI
. . .
Q q Q
Did did Did
you you you
have have have
any ani any
instructions instruct instruction
for for for
her her her
as as a
to to to
how how how
it it it
should should should
be be be
executed execut execute
? ? ?
THE the THE
PRESIDENT presid PRESIDENT
: : :
No no No
, , ,
they they they
made made make
the the the
tactical tactic tactical
decisions decis decision
. . .
That that That
was was be
their their their
judgment judgment judgment
, , ,
the the the
FBI fbi FBI
. . .
Q q Q
Is is Is
this this this
a a a
raid raid raid
? ? ?
THE the THE
PRESIDENT presid PRESIDENT
: : :
And and And
I i I
will will will
- - -
- - -
I i I
want want want
to to to
refer refer refer
you you you
to to to
- - -
- - -
talk talk talk
to to to
the the the
Attorney attorney Attorney
General general General
and and and
the the the
FBI fbi FBI
. . .
I i I
knew knew know
it it it
was was be
going go go
to to to
be be be
done done do
, , ,
but but but
the the the
decisions decis decision
were were be
entirely entir entirely
theirs their theirs
, , ,
all all all
the the the
tactical tactic tactical
decisions decis decision
. . .
Q q Q
What what What
did did do
you you you
and and and
Senator senat Senator
Mitchell mitchel Mitchell
talk talk talk
about about about
this this this
morning morn morning
? ? ?
Q q Q
Any ani Any
chance chanc chance
for for for
that that that
stimulus stimulus stimulus
package packag package
? ? ?
THE the THE
PRESIDENT presid PRESIDENT
: : :
Senator senat Senator
Mitchell mitchel Mitchell
ought ought ought
to to to
pay pay pay
my my my
quarter quarter quarter
. . .
( ( (
Laughter laughter Laughter
. . .
) ) )
I i I
was was be
in in in
there there there
- - -
- - -
( ( (
laughter laughter laughter
) ) )
. . .
SENATOR senat SENATOR
MITCHELL mitchel MITCHELL
: : :
You you You
have have have
to to to
pay pay pay
that that that
quarter quarter quarter
. . .
THE the THE
PRESIDENT presid PRESIDENT
: : :
I i I
was was be
ready readi ready
. . .
( ( (
Laughter laughter Laughter
. . .
) ) )
Senator senat Senator
Mitchell mitchel Mitchell
, , ,
he he he
' ' '
s s s
worth worth worth
a a a
quarter quarter quarter
any ani any
day day day
. . .
Q q Q
Any ani Any
chance chanc chance
for for for
your your your
bill bill bill
, , ,
sir sir sir
? ? ?
THE the THE
PRESIDENT presid PRESIDENT
: : :
We we We
talked talk talk
about about about
what what what
was was be
going go go
to to to
happen happen happen
this this this
week week week
in in in
the the the
Senate senat Senate
and and and
about about about
what what what
other other other
meetings meet meeting
we we we
' ' '
re re re
going go go
to to to
have have have
for for for
the the the
rest rest rest
of of of
the the the
week week week
. . .
We we We
only onli only
had had have
about about about
five five five
minutes minut minute
to to to
talk talk talk
. . .
And and And
we we we
agreed agre agree
we we we
' ' '
d d d
get get get
back back back
together togeth together
later later later
, , ,
around around around
noon noon noon
, , ,
and and and
talk talk talk
some some some
more more more
. . .
Q q Q
Senator senat Senator
Dole dole Dole
said said say
over over over
the the the
weekend weekend weekend
that that that
your your your
compromise compromis compromise
is is be
no no no
compromise compromis compromise
. . .
THE the THE
PRESIDENT presid PRESIDENT
: : :
Well well Well
, , ,
I i I
know know know
he he he
did did do
, , ,
but but but
, , ,
look look look
, , ,
Senator senat Senator
Dole dole Dole
and and and
a a a
lot lot lot
of of of
the the the
other other other
Republicans republican Republicans
now now now
in in in
the the the
Senate senat Senate
voted vote vote
for for for
the the the
same same same
kind kind kind
of of of
thing thing thing
for for for
Ronald ronald Ronald
Reagan reagan Reagan
in in in
1983 1983 1983
; ; ;
and and and
our our our
research research research
indicates indic indicate
that that that
a a a
majority major majority
of of of
them them them
over over over
time time time
voted vote vote
for for for
a a a
total total total
of of of
28 28 28
emergency emerg emergency
spending spend spending
measures measur measure
totalling total total
over over over
$ $ $
100 100 100
billion billion billion
when when when
Reagan reagan Reagan
and and and
Bush bush Bush
were were be
President presid President
, , ,
in in in
those those those
administrations administr administration
. . .
And and And
many mani many
of of of
those those those
purposes purpos purpose
were were be
not not not
nearly near nearly
as as as
worthy worthi worthy
as as a
putting put put
the the the
American american American
people peopl people
back back back
to to to
work work work
. . .
I i I
don don don
' ' '
t t t
want want want
to to to
go go go
back back back
and and and
revisit revisit revisit
every everi every
one one one
, , ,
but but but
you you you
can can can
do do do
it it it
. . .
You you You
can can can
look look look
at at at
the the the
research research research
there there there
. . .
So so So
this this this
position posit position
they they they
' ' '
re re re
taking take taking
is is be
not not not
credible credibl credible
. . .
We we We
have have have
a a a
very veri very
tough tough tough
five five five
- - -
year year year
deficit deficit deficit
reduction reduct reduction
plan plan plan
. . .
All all All
these these these
costs cost cost
are are be
covered cover cover
during dure during
that that that
time time time
and and and
then then then
some some some
. . .
And and And
the the the
very veri very
people peopl people
that that that
are are be
saying say say
this this this
has has have
all all all
got got get
to to to
be be be
paid paid pay
for for for
don don don
' ' '
t t t
have have have
much much much
of of of
a a a
history histori history
on on on
which which which
to to to
base base base
their their their
position posit position
. . .
They they They
' ' '
ve ve ve
got got get
12 12 12
years year year
of of of
vote vote vote
for for for
stimulus stimulus stimulus
measures measur measure
of of of
this this this
kind kind kind
that that that
had had have
very veri very
little littl little
to to to
with with with
putting put put
the the the
American american American
people peopl people
back back back
to to to
work work work
. . .
So so So
I i I
think think think
we we we
' ' '
ve ve ve
got got get
a a a
chance chanc chance
to to to
work work work
it it it
out out out
, , ,
and and and
I i I
' ' '
m m m
hopeful hope hopeful
. . .
We we We
' ' '
ll ll ll
see see see
what what what
happens happen happen
today today today
and and and
tomorrow tomorrow tomorrow
. . .
I i I
' ' '
m m m
feeling feel feeling
pretty pretti pretty
good good good
about about about
it it it
. . .
THE the THE
PRESS press PRESS
: : :
Thank thank Thank
you you you
END end END
10 10 10
: : :
10 10 10
A a A
. . .
M m M
. . .
EDT edt EDT
- - -
30 30 30
- - -
- - -
- - -
Canada canada Canada
Remote remot Remote
Systems system Systems
- - -
Toronto toronto Toronto
, , ,
Ontario ontario Ontario
416 416 416
- - -
629 629 629
- - -
7000 7000 7000
/ / /
629 629 629
- - -
7044 7044 7044
