Subject subject Subject
1 1 1
1 1 1
Beukeboom beukeboom Beukeboom
1 1 1
0 0 0
1 1 1
Gartner gartner Gartner
1 1 1
0 0 0
1 1 1
Graves grave Graves
1 1 1
0 0 0
1 1 1
Lowe low Lowe
0 0 0
1 1 1
1 1 1
Messier messier Messier
0 0 0
2 2 2
2 2 2
Olczyk olczyk Olczyk
1 1 1
0 0 0
1 1 1
Turcotte turcott Turcotte
0 0 0
1 1 1
1 1 1
Washington washington Washington
: : :
0 0 0
Power power Power
play play play
: : :
3 3 3
- - -
0 0 0
No no No
scoring score score
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Boston boston Boston
0 0 0
2 2 2
1 1 1
- - -
- - -
3 3 3
Buffalo buffalo Buffalo
0 0 0
0 0 0
0 0 0
- - -
- - -
0 0 0
First first First
period period period
No no No
scoring score scoring
. . .
Second second Second
period period period
1 1 1
, , ,
Boston boston Boston
, , ,
Leach leach Leach
24 24 24
( ( (
Wesley wesley Wesley
, , ,
Oates oat Oates
) ) )
pp pp pp
, , ,
1 1 1
: : :
03 03 03
. . .
2 2 2
, , ,
Boston boston Boston
, , ,
Oates oat Oates
44 44 44
( ( (
Douris douri Douris
, , ,
Poulin poulin Poulin
) ) )
9 9 9
: : :
00 00 00
. . .
Third third Third
period period period
3 3 3
, , ,
Boston boston Boston
, , ,
Douris douri Douris
4 4 4
( ( (
Bourque bourqu Bourque
) ) )
sh sh sh
, , ,
0 0 0
: : :
55 55 55
. . .
Boston boston Boston
: : :
3 3 3
Power power Power
play play play
: : :
5 5 5
- - -
1 1 1
Special special Special
goals goal goal
: : :
pp pp pp
: : :
1 1 1
sh sh sh
: : :
1 1 1
Total total Total
: : :
2 2 2
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Bourque bourqu Bourque
0 0 0
1 1 1
1 1 1
Douris douri Douris
1 1 1
1 1 1
2 2 2
Leach leach Leach
1 1 1
0 0 0
1 1 1
Oates oat Oates
1 1 1
1 1 1
2 2 2
Poulin poulin Poulin
0 0 0
1 1 1
1 1 1
Wesley wesley Wesley
0 0 0
1 1 1
1 1 1
Buffalo buffalo Buffalo
: : :
0 0 0
Power power Power
play play play
: : :
6 6 6
- - -
0 0 0
No no No
scoring score score
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Pittsburgh pittsburgh Pittsburgh
1 1 1
3 3 3
1 1 1
- - -
- - -
5 5 5
New new New
Jersey jersey Jersey
0 0 0
1 1 1
1 1 1
- - -
- - -
2 2 2
First first First
period period period
1 1 1
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Francis franci Francis
23 23 23
( ( (
Lemieux lemieux Lemieux
, , ,
Tocchet tocchet Tocchet
) ) )
pp pp pp
, , ,
13 13 13
: : :
25 25 25
. . .
Second second Second
period period period
2 2 2
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Murphy murphi Murphy
21 21 21
( ( (
Francis franci Francis
, , ,
Mullen mullen Mullen
) ) )
sh sh sh
, , ,
0 0 0
: : :
38 38 38
. . .
3 3 3
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Francis franci Francis
24 24 24
( ( (
Tocchet tocchet Tocchet
, , ,
Lemieux lemieux Lemieux
) ) )
pp pp pp
, , ,
7 7 7
: : :
14 14 14
. . .
4 4 4
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Jagr jagr Jagr
33 33 33
( ( (
Tocchet tocchet Tocchet
, , ,
Francis franci Francis
) ) )
pp pp pp
, , ,
15 15 15
: : :
22 22 22
. . .
5 5 5
, , ,
New new New
Jersey jersey Jersey
, , ,
Zelepukin zelepukin Zelepukin
17 17 17
( ( (
Driver driver Driver
, , ,
Lemieux lemieux Lemieux
) ) )
pp pp pp
, , ,
19 19 19
: : :
07 07 07
. . .
Third third Third
period period period
6 6 6
, , ,
New new New
Jersey jersey Jersey
, , ,
MacLean maclean MacLean
23 23 23
( ( (
Nicholls nichol Nicholls
, , ,
Stevens steven Stevens
) ) )
6 6 6
: : :
45 45 45
. . .
7 7 7
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
Lemieux lemieux Lemieux
62 62 62
( ( (
Jagr jagr Jagr
) ) )
en en en
, , ,
19 19 19
: : :
51 51 51
. . .
Pittsburgh pittsburgh Pittsburgh
: : :
5 5 5
Power power Power
play play play
: : :
9 9 9
- - -
3 3 3
Special special Special
goals goal goal
: : :
pp pp pp
: : :
3 3 3
sh sh sh
: : :
1 1 1
en en en
: : :
1 1 1
Total total Total
: : :
5 5 5
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Francis franci Francis
2 2 2
2 2 2
4 4 4
Jagr jagr Jagr
1 1 1
1 1 1
2 2 2
Lemieux lemieux Lemieux
1 1 1
2 2 2
3 3 3
Mullen mullen Mullen
0 0 0
1 1 1
1 1 1
Murphy murphi Murphy
1 1 1
0 0 0
1 1 1
Tocchet tocchet Tocchet
0 0 0
3 3 3
3 3 3
New new New
Jersey jersey Jersey
: : :
2 2 2
Power power Power
play play play
: : :
9 9 9
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Driver driver Driver
0 0 0
1 1 1
1 1 1
Lemieux lemieux Lemieux
0 0 0
1 1 1
1 1 1
MacLean maclean MacLean
1 1 1
0 0 0
1 1 1
Nicholls nichol Nicholls
0 0 0
1 1 1
1 1 1
Stevens steven Stevens
0 0 0
1 1 1
1 1 1
Zelepukin zelepukin Zelepukin
1 1 1
0 0 0
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Toronto toronto Toronto
0 0 0
0 0 0
0 0 0
- - -
- - -
0 0 0
Philadelphia philadelphia Philadelphia
2 2 2
1 1 1
1 1 1
- - -
- - -
4 4 4
First first First
period period period
1 1 1
, , ,
Philadelphia philadelphia Philadelphia
, , ,
Dineen dineen Dineen
31 31 31
( ( (
Beranek beranek Beranek
, , ,
Hawgood hawgood Hawgood
) ) )
8 8 8
: : :
10 10 10
. . .
2 2 2
, , ,
Philadelphia philadelphia Philadelphia
, , ,
McGill mcgill McGill
3 3 3
( ( (
Lindros lindro Lindros
, , ,
Recchi recchi Recchi
) ) )
19 19 19
: : :
55 55 55
. . .
Second second Second
period period period
3 3 3
, , ,
Philadelphia philadelphia Philadelphia
, , ,
Lindros lindro Lindros
38 38 38
( ( (
Recchi recchi Recchi
, , ,
Galley galley Galley
) ) )
7 7 7
: : :
55 55 55
. . .
Third third Third
period period period
4 4 4
, , ,
Philadelphia philadelphia Philadelphia
, , ,
Dineen dineen Dineen
32 32 32
( ( (
Hawgood hawgood Hawgood
, , ,
Galley galley Galley
) ) )
pp pp pp
, , ,
18 18 18
: : :
39 39 39
. . .
Philadelphia philadelphia Philadelphia
: : :
4 4 4
Power power Power
play play play
: : :
4 4 4
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Beranek beranek Beranek
0 0 0
1 1 1
1 1 1
Dineen dineen Dineen
2 2 2
0 0 0
2 2 2
Galley galley Galley
0 0 0
2 2 2
2 2 2
Hawgood hawgood Hawgood
0 0 0
2 2 2
2 2 2
Lindros lindro Lindros
1 1 1
1 1 1
2 2 2
McGill mcgill McGill
1 1 1
0 0 0
1 1 1
Recchi recchi Recchi
0 0 0
2 2 2
2 2 2
Toronto toronto Toronto
: : :
0 0 0
Power power Power
play play play
: : :
6 6 6
- - -
0 0 0
No no No
scoring score score
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Vancouver vancouv Vancouver
0 0 0
2 2 2
1 1 1
- - -
- - -
3 3 3
Ottawa ottawa Ottawa
0 0 0
0 0 0
0 0 0
- - -
- - -
0 0 0
First first First
period period period
No no No
scoring score scoring
. . .
Second second Second
period period period
1 1 1
, , ,
Vancouver vancouv Vancouver
, , ,
Plavsic plavsic Plavsic
6 6 6
( ( (
Craven craven Craven
) ) )
13 13 13
: : :
05 05 05
. . .
2 2 2
, , ,
Vancouver vancouv Vancouver
, , ,
Momesso momesso Momesso
17 17 17
( ( (
Nedved nedv Nedved
, , ,
Plavsic plavsic Plavsic
) ) )
pp pp pp
, , ,
15 15 15
: : :
52 52 52
. . .
Third third Third
period period period
3 3 3
, , ,
Vancouver vancouv Vancouver
, , ,
Bure bure Bure
57 57 57
( ( (
unassisted unassist unassisted
) ) )
13 13 13
: : :
27 27 27
. . .
Vancouver vancouv Vancouver
: : :
3 3 3
Power power Power
play play play
: : :
4 4 4
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Bure bure Bure
1 1 1
0 0 0
1 1 1
Craven craven Craven
0 0 0
1 1 1
1 1 1
Momesso momesso Momesso
1 1 1
0 0 0
1 1 1
Nedved nedv Nedved
0 0 0
1 1 1
1 1 1
Plavsic plavsic Plavsic
1 1 1
1 1 1
2 2 2
Ottawa ottawa Ottawa
: : :
0 0 0
Power power Power
play play play
: : :
5 5 5
- - -
0 0 0
No no No
scoring score score
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
St st St
. . .
Louis loui Louis
2 2 2
0 0 0
2 2 2
- - -
- - -
4 4 4
Chicago chicago Chicago
4 4 4
0 0 0
1 1 1
- - -
- - -
5 5 5
First first First
period period period
1 1 1
, , ,
Chicago chicago Chicago
, , ,
Sutter sutter Sutter
18 18 18
( ( (
Murphy murphi Murphy
, , ,
Chelios chelio Chelios
) ) )
pp pp pp
, , ,
1 1 1
: : :
08 08 08
. . .
2 2 2
, , ,
St st St
. . .
Louis loui Louis
, , ,
Janney janney Janney
20 20 20
( ( (
Shanahan shanahan Shanahan
, , ,
J j J
. . .
Brown brown Brown
) ) )
pp pp pp
, , ,
6 6 6
: : :
49 49 49
. . .
3 3 3
, , ,
Chicago chicago Chicago
, , ,
Roenick roenick Roenick
44 44 44
( ( (
Chelios chelio Chelios
, , ,
Smith smith Smith
) ) )
pp pp pp
, , ,
8 8 8
: : :
20 20 20
. . .
4 4 4
, , ,
Chicago chicago Chicago
, , ,
Roenick roenick Roenick
45 45 45
( ( (
Sutter sutter Sutter
, , ,
Chelios chelio Chelios
) ) )
pp pp pp
, , ,
13 13 13
: : :
14 14 14
. . .
5 5 5
, , ,
Chicago chicago Chicago
, , ,
Graham graham Graham
19 19 19
( ( (
Gilbert gilbert Gilbert
, , ,
Ruuttu ruuttu Ruuttu
) ) )
13 13 13
: : :
42 42 42
. . .
6 6 6
, , ,
St st St
. . .
Louis loui Louis
, , ,
Janney janney Janney
21 21 21
( ( (
Shanahan shanahan Shanahan
, , ,
Crossman crossman Crossman
) ) )
19 19 19
: : :
38 38 38
. . .
Second second Second
period period period
No no No
scoring score scoring
. . .
Third third Third
period period period
7 7 7
, , ,
Chicago chicago Chicago
, , ,
Murphy murphi Murphy
5 5 5
( ( (
Chelios chelio Chelios
, , ,
Belfour belfour Belfour
) ) )
0 0 0
: : :
20 20 20
. . .
8 8 8
, , ,
St st St
. . .
Louis loui Louis
, , ,
Miller miller Miller
21 21 21
( ( (
Hull hull Hull
, , ,
Janney janney Janney
) ) )
pp pp pp
, , ,
7 7 7
: : :
04 04 04
. . .
9 9 9
, , ,
St st St
. . .
Louis loui Louis
, , ,
Janney janney Janney
22 22 22
( ( (
Miller miller Miller
, , ,
Shanahan shanahan Shanahan
) ) )
19 19 19
: : :
32 32 32
. . .
Chicago chicago Chicago
: : :
5 5 5
Power power Power
play play play
: : :
8 8 8
- - -
3 3 3
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Belfour belfour Belfour
0 0 0
1 1 1
1 1 1
Chelios chelio Chelios
0 0 0
4 4 4
4 4 4
Gilbert gilbert Gilbert
0 0 0
1 1 1
1 1 1
Graham graham Graham
1 1 1
0 0 0
1 1 1
Murphy murphi Murphy
1 1 1
1 1 1
2 2 2
Roenick roenick Roenick
2 2 2
0 0 0
2 2 2
Ruuttu ruuttu Ruuttu
0 0 0
1 1 1
1 1 1
Smith smith Smith
0 0 0
1 1 1
1 1 1
Sutter sutter Sutter
1 1 1
1 1 1
2 2 2
St st St
. . .
Louis loui Louis
: : :
4 4 4
Power power Power
play play play
: : :
4 4 4
- - -
2 2 2
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Brown brown Brown
J j J
0 0 0
1 1 1
1 1 1
Crossman crossman Crossman
0 0 0
1 1 1
1 1 1
Hull hull Hull
0 0 0
1 1 1
1 1 1
Janney janney Janney
3 3 3
1 1 1
4 4 4
Miller miller Miller
1 1 1
1 1 1
2 2 2
Shanahan shanahan Shanahan
0 0 0
3 3 3
3 3 3
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Calgary calgari Calgary
1 1 1
2 2 2
1 1 1
- - -
- - -
4 4 4
San san San
Jose jose Jose
1 1 1
0 0 0
2 2 2
- - -
- - -
3 3 3
First first First
period period period
1 1 1
, , ,
Calgary calgari Calgary
, , ,
Otto otto Otto
19 19 19
( ( (
Yawney yawney Yawney
, , ,
Ashton ashton Ashton
) ) )
pp pp pp
, , ,
5 5 5
: : :
29 29 29
. . .
2 2 2
, , ,
San san San
Jose jose Jose
, , ,
Odgers odger Odgers
10 10 10
( ( (
Pederson pederson Pederson
, , ,
Wilkinson wilkinson Wilkinson
) ) )
18 18 18
: : :
33 33 33
. . .
Second second Second
period period period
3 3 3
, , ,
Calgary calgari Calgary
, , ,
Nieuwendyk nieuwendyk Nieuwendyk
34 34 34
( ( (
Johansson johansson Johansson
, , ,
Reese rees Reese
) ) )
2 2 2
: : :
03 03 03
. . .
4 4 4
, , ,
Calgary calgari Calgary
, , ,
Reichel reichel Reichel
35 35 35
( ( (
Skrudland skrudland Skrudland
, , ,
Berube berub Berube
) ) )
12 12 12
: : :
22 22 22
. . .
Third third Third
period period period
5 5 5
, , ,
Calgary calgari Calgary
, , ,
Ashton ashton Ashton
7 7 7
( ( (
Otto otto Otto
, , ,
Fleury fleuri Fleury
) ) )
1 1 1
: : :
30 30 30
. . .
6 6 6
, , ,
San san San
Jose jose Jose
, , ,
Pederson pederson Pederson
9 9 9
( ( (
Odgers odger Odgers
, , ,
Evason evason Evason
) ) )
2 2 2
: : :
24 24 24
. . .
7 7 7
, , ,
San san San
Jose jose Jose
, , ,
Odgers odger Odgers
11 11 11
( ( (
Gaudreau gaudreau Gaudreau
, , ,
Evason evason Evason
) ) )
pp pp pp
, , ,
19 19 19
: : :
30 30 30
. . .
Calgary calgari Calgary
: : :
4 4 4
Power power Power
play play play
: : :
5 5 5
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Ashton ashton Ashton
1 1 1
1 1 1
2 2 2
Berube berub Berube
0 0 0
1 1 1
1 1 1
Fleury fleuri Fleury
0 0 0
1 1 1
1 1 1
Johansson johansson Johansson
0 0 0
1 1 1
1 1 1
Nieuwendyk nieuwendyk Nieuwendyk
1 1 1
0 0 0
1 1 1
Otto otto Otto
1 1 1
1 1 1
2 2 2
Reese rees Reese
0 0 0
1 1 1
1 1 1
Reichel reichel Reichel
1 1 1
0 0 0
1 1 1
Skrudland skrudland Skrudland
0 0 0
1 1 1
1 1 1
Yawney yawney Yawney
0 0 0
1 1 1
1 1 1
San san San
Jose jose Jose
: : :
3 3 3
Power power Power
play play play
: : :
5 5 5
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Evason evason Evason
0 0 0
2 2 2
2 2 2
Gaudreau gaudreau Gaudreau
0 0 0
1 1 1
1 1 1
Odgers odger Odgers
2 2 2
1 1 1
3 3 3
Pederson pederson Pederson
1 1 1
1 1 1
2 2 2
Wilkinson wilkinson Wilkinson
0 0 0
1 1 1
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
